SMILES,Name,pIC50
CC(C)[C@H](NC(=O)c1ccnc2ccc(-c3ccc(Cl)cc3)cc12)C(=O)N1CC(F)(F)C[C@H]1C#N,CHEMBL5874851,5.259637310505756
Cc1cc(-c2cn([C@@H]3CN[C@H](C(=O)N4CCC(F)(F)C4)C3)nn2)ccc1F,CHEMBL4240687,5.8794260687941495
N[C@H]1CN(c2cc(-c3ccccc3)ncn2)C[C@@H]1c1ccccc1,CHEMBL237758,6.102372908709558
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL485818,3.647817481888637
CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4ccc(F)cc4n3)c2c1=O,CHEMBL2347036,8.330683119433887
N#Cc1c(Cl)cccc1N1C[C@@H]2[C@H](C1)[C@H]2NCC(=O)N1C[C@@H](F)C[C@H]1C#N,CHEMBL479538,7.508638306165727
CN([C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1)S(=O)(=O)c1ccc(F)cc1F,CHEMBL1682983,6.823908740944319
COc1ccc(N2CCN(CCNCC(=O)N3CCC[C@@H]3C#N)C2=O)cc1OC.O=C(O)C(=O)O,CHEMBL1202080,8.698970004336019
O=C(NC12CC3CC(CC(NCC(=O)N4Cc5ccccc5C4)(C3)C1)C2)OCC1c2ccccc2-c2ccccc21,CHEMBL5400483,5.0
NC[C@]1(c2ccccc2)CC[C@H](OCc2ccccc2)CC1,CHEMBL3112962,4.701146923590294
CC(=O)N(C)C1CCC([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)CC1.Cl,CHEMBL245545,7.596910013008056
N[C@H](Cc1cc(F)c(F)cc1F)c1ccncc1,CHEMBL496691,5.705533773838408
O=C(CCCCO[N+](=O)[O-])N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,CHEMBL4577865,6.769551078621726
O=C([C@@H]1C[C@H](N2CCN(c3ccc4ccccc4n3)CC2)CN1)N1CCSC1,CHEMBL2058968,8.657577319177793
N[C@H]1C[C@@H](N2Cc3cnc(C4CC4)nc3C2)CO[C@@H]1c1cc(F)c(F)cc1F,CHEMBL2425061,9.18045606445813
NCC[C@H](N)C(=O)N1CCC[C@@H]1B(O)O,CHEMBL194428,7.823908740944319
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(CSc2ccc(Cl)c(Cl)c2)n1,CHEMBL4746891,4.0
NC[C@H]1CN(c2nccn3cnnc23)C(=O)C[C@@H]1c1cc(F)ccc1F,CHEMBL3236113,5.99012436628784
CC[C@H](C)[C@H](N)C(=O)N1CCC(N=[N+]=[N-])C1,CHEMBL460885,3.9706162223147903
CC#CCn1c(N2CCCC(N)C2)nc2c(OC)nn(Cc3nc(C)cc4ccccc34)c(=O)c21,CHEMBL255862,7.721246399047171
N[C@@H](CCC(=O)O)C(=O)N1C[C@@H](O)C[C@H]1B(O)O,CHEMBL2063029,7.537602002101044
C[C@@H]1Cn2c(nnc2C(F)(F)F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,CHEMBL553787,7.376750709602099
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(-c3cccc4c3CCC(=O)N4)cc12,CHEMBL5778299,6.0
N#C[C@@H]1C[C@H](N=[N+]=[N-])CN1C(=O)[C@@H](N)CCCCNc1ccc2ccccc2c1,CHEMBL472128,6.251811972993799
FC(CNC1CCN(Cc2ccccc2)CC1)=C1CCCCC1,CHEMBL366345,3.6020599913279625
N#C[C@@H]1CCCN1C(=O)CNC(=O)COc1ccc2ccccc2c1,CHEMBL2385284,4.0
N#C[C@@H]1CCCN1C(=O)CNCCNc1ccccc1,CHEMBL94597,6.525783735923745
CCC(C)C(N)C(=O)N(CC)CC,CHEMBL146437,3.3010299956639813
O=C([C@@H]1C[C@H](NCc2ccccc2)CN1)N1CCSC1,CHEMBL223060,6.742321425130816
Cc1[nH]ncc1S(=O)(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,CHEMBL1683086,6.552841968657781
N[C@@H](CC(=O)N1CCn2nncc2C1)Cc1cc(F)c(F)cc1F.O=C(O)/C=C/C(=O)O,CHEMBL1683977,7.048176964684088
Cc1ccc(NC(=O)CC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cc1C,CHEMBL385394,6.7594507517174005
Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1CC(F)(F)F)Cc1cc(F)c(F)cc1F,CHEMBL536999,7.577110016444055
CC#CCn1c(C(=O)NCc2cccc3ccccc23)cnc1N1CCCC(N)C1,CHEMBL401972,6.97061622231479
CCc1ccc(CN2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2=O)cc1,CHEMBL1779698,7.410050398674292
O=C([C@@H]1C[C@H](N2CCN(c3ccncc3)CC2)CN1)N1CCSC1,CHEMBL239564,8.508638306165727
N#Cc1ccc(NCC[C@H](N)C(=O)N2CCCCC2)nc1,CHEMBL418788,3.688246138944246
C[C@H]1C(=O)NCCCN1C(=O)C[C@@H](N)Cc1cc(F)c(F)cc1F,CHEMBL216234,5.638272163982407
COc1cc2c(cc1OC)C(C(C)C)N(C(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N)CC2,CHEMBL192116,7.327902142064282
O=C([C@@H]1C[C@H](N2CCC(c3cc(C(F)(F)F)nn3-c3ccccc3)CC2)CN1)N1CCSC1,CHEMBL2147710,8.2518119729938
Cc1nc(CN)cc(-c2ccccc2F)c1C(N)=O,CHEMBL1688515,4.301029995663981
NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N1Cc2ccccc2[C@H]1P(=O)(Oc1ccccc1)Oc1ccccc1,CHEMBL392162,4.301029995663981
CCCC[C@H]1CN(c2ccc(Cl)c(Cl)c2)CC[C@H]1N,CHEMBL234613,5.481486060122112
CC1(NC(=O)C[C@H](N)Cc2ccccc2F)CCN(Cc2ccccc2)CC1,CHEMBL513764,5.107905397309519
N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](NC(=O)C2CCCCC2)CC1,CHEMBL3084819,7.744727494896693
N[C@H]1Cn2c(nc3cccnc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,CHEMBL560926,6.482804102050025
Cc1c2c(nn1-c1ccc(F)cc1)CCN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)C2,CHEMBL196114,6.795880017344075
CC(=O)OC[C@H]1O[C@@H](NC(=S)Nc2nc(-c3ccc(Br)cc3)cc(-c3ccccc3Cl)n2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CHEMBL6103211,7.381219975493785
[N-]=[N+]=NC(CCOc1ccc(S(N)(=O)=O)cc1)C1COc2ccccc2O1,CHEMBL5191973,3.1743791749965
Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(CO)nc21,CHEMBL3329699,4.0
COCCN(CC(=O)N1CCC[C@H]1C#N)Cc1ccnc2ccccc12,CHEMBL3233547,4.0
N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnc2c(Cl)cccc12,CHEMBL2385274,4.0
N[C@@H](CO)C(=O)N1CCCC1,CHEMBL459641,3.721246399047171
N#Cc1[nH]nc2c1CN([C@H]1CSC(c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3644460,9.337242168318426
CCCOc1ccc(C(=O)/C=C/c2cc(Br)c(O)cc2OC)cc1,CHEMBL5412386,4.577410160148518
CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C(C)C(=O)c1ccccc1)c(=O)n2C,CHEMBL3922613,5.665546248849069
N[C@@H](CC(=O)N1CCC[C@H]1CO)C(=O)N1CC[C@H](F)C1,CHEMBL527424,5.036212172654444
Cc1oc(=O)oc1COC(=O)c1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3Cl)c1c(=O)n2C.Cl,CHEMBL3400964,8.327902142064282
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1ccnc2ccc(-c3cccnc3)cc12,CHEMBL5989557,6.0
Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccc(Cl)cc3)nn2)cc1,CHEMBL2418628,8.21824462534753
Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2cccc(Cl)c2)c2cc(C(=O)O)ccc21,CHEMBL2147049,6.958607314841775
N[C@H]1Cc2c(ccc3cc(C(=O)O)ccc23)O[C@@H]1c1cc(F)c(F)cc1F,CHEMBL3950517,7.753255290276159
CCC(C)C(N)C(=O)NC1CCCC1,CHEMBL148142,3.0
Cc1ccc(-c2c(CC(=O)N3CCC[C@@H]3C(N)=O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,CHEMBL3217159,7.920818753952375
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ccc(Br)cc1C(=O)OC)c(=O)n2C,CHEMBL4465374,7.655804284128565
O=C([C@@H]1C[C@H](N2CCc3cc(F)ccc32)CN1)N1CCSC1,CHEMBL223914,8.236572006437063
O=C([C@@H]1C[C@@H](n2cc(-c3ccccc3)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,CHEMBL2178956,4.0
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1B(O)O,CHEMBL3686747,7.110924374808178
C/C=C/Cn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1NC(=O)C(C)C)c(=O)n2C,CHEMBL3950914,8.397940008672037
COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)nc1,CHEMBL1085552,7.732986946971932
CN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c1c2=O,CHEMBL3687978,7.97469413473523
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(C(F)(F)F)cc1,CHEMBL3093924,7.508638306165727
CC#CCn1c(N2CCNC(=O)C2)nc2c1c(=O)n(Cc1ccncc1)c(=O)n2C,CHEMBL3616912,4.0
N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CN(CCN2CCC(F)(F)C2)C1c1cc(F)ccc1F,CHEMBL3697943,7.595166283380061
CCOC(=O)c1nnc2n1CCN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)C2,CHEMBL233686,6.6595558851598815
O=[N+]([O-])c1ccccc1Nc1cc(N2CCNCC2)nc2ccnn12,CHEMBL4749086,5.455931955649724
CC(C)[C@H](N)C(=O)N1CSC[C@H]1B(O)O,CHEMBL510594,7.657577319177793
CCCN(CC#N)C(=O)[C@@H]1C[C@H](C(=O)N(C)C)[C@H](C)N1,CHEMBL261463,6.221848749616356
CO[C@H]1CC[C@](CN)(c2ccccc2)CC1,CHEMBL3112963,4.221848749616356
COc1ccc(CNCC[C@H](N)C(=O)N2CCCCC2)c(OC)c1,CHEMBL99260,3.3010299956639813
COc1cc(=O)n(C)cc1-c1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1.O=C(O)C(F)(F)F,CHEMBL380496,7.173925197299173
N#Cc1ccc(S(=O)(=O)N[C@@H]2CN[C@H](C(=O)N3CCSC3)C2)cc1,CHEMBL389906,6.522878745280337
CC(C)(Nc1ccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.Cl,CHEMBL1683502,7.886056647693163
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC(F)C1.O=C(O)C(F)(F)F,CHEMBL363115,7.769551078621726
CN(C)CCCNCC(F)=C1CCCCC1,CHEMBL175988,3.0
N#C[C@@H]1CCCN1C(=O)CN(Cc1ccc(Cl)cc1)C(=O)c1ccnc2ccccc12,CHEMBL3233544,4.0
Cn1c(=O)n(CC(=O)N2CCN(c3ccccn3)CC2)c(=O)c2sc(N)nc21,CHEMBL5268865,6.482804102050025
C[C@@H]1C(=O)N(CCOCc2ccccc2)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL395004,7.978810700930062
COc1cc(N2CCC[C@@H](N)C2)c2c(n1)n(C)c(=O)n2Cc1ccccc1C#N,CHEMBL3329695,4.0
N#C[C@@H]1CCCN1C(=O)CNCCC(c1ccccc1)c1ccccc1,CHEMBL327264,6.423658649794207
O=C(CNCc1ccccc1)N1CCCC1,CHEMBL175260,3.0
Cn1c(=O)n(Cc2ccc(C#N)cc2)c2c(N3CCC[C@@H](N)C3)ccnc21,CHEMBL3329635,4.0
C[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,CHEMBL217015,7.050609993355087
N[C@@H](CCN1CCC[C@H]1CNC(=O)c1ccccc1)Cc1ccccc1F,CHEMBL567263,7.045757490560675
Cl.Cn1cc(-c2ccc(C[C@H](N)C(=O)N3CCC[C@H]3C#N)cc2)nn1,CHEMBL2418635,6.576754126063192
Cc1nc(N2Cc3cn(S(C)(=O)=O)nc3C2)nc(C)c1CC(=O)O,CHEMBL6171671,6.114073660198569
CCc1cc(O)cc(C)c1[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,CHEMBL390418,8.050609993355087
O=C([C@@H]1CCCN1)N1C[C@@H](O)C[C@H]1B(O)O,CHEMBL2063033,8.207608310501746
C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CCCC1.O=C(O)C(F)(F)F,CHEMBL437206,7.769551078621726
Cn1c(C(=O)N2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc2ccccc21,CHEMBL2069855,7.469800301796917
N[C@@H](CC(=O)N1CCc2nn(CC(F)(F)F)c(C(F)(F)F)c2C1)Cc1cc(F)ccc1F,CHEMBL194979,6.823908740944319
COC(=O)Cc1ccc(OC(=O)C2CC=NN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,CHEMBL460950,5.721246399047171
N[C@@H](CC(=O)N1CC[C@@H]2[C@@H](CCc3nnc(C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,CHEMBL3425747,7.4551554903451
CN1CCc2cc(-c3ccc4nccc(C(=O)NCC(=O)N5CC(F)(F)C[C@H]5C#N)c4c3)ccc2C1=O,CHEMBL5843472,5.259637310505756
CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1c(C#N)cnc3ccccc13)c(=O)n2C,CHEMBL1951614,8.698970004336019
Cn1cc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)cn1,CHEMBL249406,8.0
N[C@@H](CC(=O)N1CCN(C(=O)c2cc3ccccc3o2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069856,7.1180450286604
CCCC(Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccccc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,CHEMBL365836,8.0
CCN(CC#N)C(=O)[C@@H]1C[C@H](C(=O)N2Cc3ccccc3C2)[C@H](C)N1,CHEMBL438547,7.958607314841775
CCOC(=O)CNC(=O)C1SCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,CHEMBL1683479,6.995678626217357
N[C@H]1CN(c2cc(N3CCC(F)(F)C3)ncn2)C[C@@H]1N1CCCCC1=O,CHEMBL1683568,7.585026652029182
Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2c3ccc(C(=O)O)cc3n(C)c(=O)c21.Cl,CHEMBL2147056,9.259637310505756
Cc1ccc(-c2c(/C=C/C(=O)O)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,CHEMBL3216718,7.180456064458131
CCc1nc2ccc(-c3ccccc3Cl)c(CN)c2n1C,CHEMBL263139,7.013228265733755
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1-c1ccccc1)c(=O)n2C,CHEMBL3948679,8.221848749616356
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Br)c(C(=O)OC)c2)c1=O,CHEMBL4851477,8.886056647693163
Cc1c(-c2c(S(=O)(=O)c3ccccc3)cnc3ncnn23)c(=O)n(-c2ccccc2)n1C,CHEMBL5274711,6.950781977329818
N[C@H]1C[C@@H](N2CC=C(c3ncc(N4CC[C@](O)(C(=O)NCc5cc(F)cc(Cl)c5)C4=O)cn3)CC2)CO[C@@H]1c1cc(F)ccc1F,CHEMBL5861052,7.832682665251823
N[C@@H](CC(=O)N1CCN(C(=O)c2ccco2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069847,7.169411331314856
N[C@H]1CN(c2cc(-c3cccc(Cl)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,CHEMBL237341,6.721246399047171
COCCOc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CCS(=O)(=O)CC3)sc2c1,CHEMBL471834,9.0
CC1(C)C2CC(CNCC(=O)N3CCC[C@H]3C#N)CC1C2,CHEMBL96071,6.616184634019569
Cc1nc2cc(-c3ccccc3)nn2c(C)c1C(=O)NCC(C)(C)NCC(=O)N1CCC[C@H]1C#N.Cl,CHEMBL1929394,7.552841968657781
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1cccc(C(F)(F)F)c1,CHEMBL3093901,6.679853713888946
C[C@H]1Cn2c(nnc2C(F)(F)F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,CHEMBL557990,7.040958607678906
CCOC(=O)c1cnc(CN)c2cc(OC)c(OC)cc12.Cl,CHEMBL544475,5.468521082957745
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)cc(=O)n2nccc12,CHEMBL4215849,5.886056647693163
CC(C)CNc1nc2scnn2c(=O)c1[N+](=O)[O-],CHEMBL4554062,4.164246032480617
COc1cc(C(=O)/C=C/c2cc(Cl)c(O)cc2OC)ccc1O,CHEMBL5411710,4.4955291375055815
N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(Br)cc2)n1,CHEMBL4746868,4.0
CCCOc1ccc(C(=O)/C=C/c2cc(Cl)c(OC)cc2OC)cc1,CHEMBL5426741,4.0
N[C@@H](CC1CCCCC1)C(=O)N1CCCC1,CHEMBL98008,4.769551078621726
N[C@@H](CC(=O)N1CCNC(=O)[C@H]1CO)Cc1cc(F)c(F)cc1F,CHEMBL1779705,7.920818753952375
Cc1cc(=O)n2nc(N3C[C@H](CN)[C@@H](c4cc(F)ccc4F)CC3=O)ccc2n1,CHEMBL3236114,6.001304841688344
Cc1nnc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)o1,CHEMBL399726,8.070581074285707
CN(C)C(=O)[C@@H](c1ccc(N(C)C(=O)c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL245969,7.174360993000928
N[C@@H](CC(=O)N1[C@H](CO)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,CHEMBL3357774,6.292429823902063
N[C@@H](CCn1cc(-c2ccccn2)nn1)Cc1cc(F)c(F)cc1F,CHEMBL4750352,6.844663962534938
Cc1c(-c2ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)ccc2ncnn12.O=C(O)C(F)(F)F,CHEMBL209111,7.640085856872832
N#C[C@@H]1CCCN1C(=O)CNCCC(=O)Nc1ccccc1,CHEMBL371480,6.525783735923745
CCS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL3735281,8.744727494896694
Cc1nsc(N2CCCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)n1,CHEMBL257742,6.260933285949741
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CC(=O)NCc1ccccc1,CHEMBL365113,6.623423042943488
CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H](N)Cc3ccccc3F)[C@@H](Cc3ccccc3)C2)c1,CHEMBL364385,6.161150909262744
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,CHEMBL9352,6.619788758288394
N#Cc1ccc(NCCNCC(=O)N2C[C@@H](F)C[C@H]2C#N)nc1.O=C(O)/C=C\C(=O)O,CHEMBL1744354,8.958607314841775
C[C@@H](c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL192980,6.292429823902063
Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3cc(F)ccc3C#N)N3CCCN=C23)nc2ccccc12,CHEMBL3675621,7.00436480540245
N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-n3nccn3)cc2)C[C@@H]1N,CHEMBL400338,8.267606240177031
C[C@@H](c1ccc(-c2ccncc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL442673,6.958607314841775
FC(CNCc1ccccc1)=C1CCCCC1,CHEMBL176211,3.0
Cc1nc2c(o1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CHEMBL2425068,7.958607314841775
O=C(NC(c1ccccc1)c1ccccc1)OC12CC3CC(CC(NCC(=O)N4Cc5ccccc5C4)(C3)C1)C2,CHEMBL5406353,5.0
O=C(CNCCNc1ccc([N+](=O)[O-])cn1)N1CCCC1,CHEMBL96814,5.130768280269024
N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2[C@H]1Cn1cncn1)Cc1cc(F)c(F)cc1F,CHEMBL400068,8.698970004336019
CCOC(=O)c1cccc(-c2ccc([C@H](C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)c1.O=C(O)C(F)(F)F,CHEMBL192425,7.1249387366083
CC(=O)Nc1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1.O=C(O)C(F)(F)F,CHEMBL556494,8.065501548756432
CCOC(=O)COc1ccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,CHEMBL1683487,7.387216143280264
COc1cc(OC)cc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,CHEMBL34062,10.0
CCC(C)(C)NCC(=O)N1CCC[C@H]1C#N,CHEMBL94908,6.978810700930062
C[C@H](c1nc(-c2ccccc2)no1)[C@H](N)C(=O)N1CCCC1,CHEMBL216854,4.705533773838407
CN(C)C(=O)[C@@H]([C@H]1CC[C@@H](c2cccc3ncnn32)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1,CHEMBL237566,6.297412226891005
N[C@H](Cc1cc(F)ccc1F)C1CCN(c2ccncc2)CC1,CHEMBL1683133,6.366531544420413
CS(=O)(=O)c1ccc(-c2nc3c(s2)CCN(C(=O)C[C@H](N)Cc2cc(F)ccc2F)C3)cc1,CHEMBL196881,8.853871964321762
CC(C)CCN(CC(=O)N1CCC[C@H]1C#N)C(=O)c1ccnc2ccccc12,CHEMBL3233546,4.0
N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1csc2ccccc12,CHEMBL3127981,7.522878745280337
CC[C@@H](C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,CHEMBL5824868,7.198970004336019
Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)OCCCC(=O)O)cc1.Cl.Cl,CHEMBL4071166,6.327902142064282
Cn1c(=O)c2c(nc(N3CCOCC3)n2Cc2cccc([N+](=O)[O-])c2)n(C)c1=O,CHEMBL6133561,7.557363474217768
NC(=O)[C@@H]1CCCN1C(=O)CCNC(=O)c1ccc(-c2ccccc2)cc1,CHEMBL2086594,6.97061622231479
NCCCC[C@H](N)C(=O)N1Cc2ccc(F)cc2C1,CHEMBL6059646,2.5
CCOC(=O)C(C(C)C)N(C)c1ccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1.Cl,CHEMBL1683501,7.096910013008056
Cc1oc(=O)oc1COC(=O)c1ccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4cc(F)ccc4Cl)c3c(=O)n(C)c2c1.Cl,CHEMBL3400966,8.468521082957745
Cl.N[C@@H](CC(=O)N1CCCN(S(=O)(=O)c2ccc(C(=O)O)cc2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL474630,6.621602099051863
Cc1ncc(-c2cccc(C3(NC(=O)C[C@H](N)Cc4ccccc4F)CCS(=O)(=O)CC3)c2)s1,CHEMBL2206472,6.552841968657781
CC[C@@H](C)[C@H](N)C(=O)N1CCC(C)C1.O=C(O)C(F)(F)F,CHEMBL3798777,4.790484985457369
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2scc(C(F)(F)F)c2c1=O,CHEMBL1651765,7.051489231162343
CC(C)C(Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccccc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,CHEMBL365837,8.431798275933005
N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3ccc(S(N)(=O)=O)cc3)c[nH]c2c1=O,CHEMBL4173272,8.79317412396815
N[C@@H](CC(=O)NC1(c2cccc(-c3cn[nH]c3)c2)CCS(=O)(=O)CC1)Cc1ccccc1F,CHEMBL2206470,6.481486060122112
Cc1nsc(N2CCN(C(=O)[C@H]3C[C@@H](C(=O)N4CCCC4)N[C@H]3C)CC2)n1,CHEMBL269953,7.496766978875384
N#C[C@@H]1CCCN1C(=O)N[C@H](CN)C1CCCCC1,CHEMBL522911,4.920818753952375
C[C@@H](c1ccc(-c2cccc(-c3n[nH]c(O)n3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,CHEMBL195905,7.022276394711152
[N-]=[N+]=NC1CCN(C(=O)C(N)CCCCN)C1,CHEMBL144226,3.0
CC1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,CHEMBL390853,8.18045606445813
[N-]=[N+]=N[C@H]1C[C@@H](C(=O)N2CCCC2)N(C(=O)OCc2ccccc2)C1,CHEMBL2178977,4.0
N[C@@H](CC(=O)NC1(c2nc3ccc(OCCN4CCOCC4)cc3s2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,CHEMBL504021,9.102372908709558
COc1ccc(CNCC(F)=C2CCCCC2)cc1,CHEMBL180424,3.6020599913279625
O=C([C@@H]1C[C@H](n2cc(-c3ccc(F)cc3)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,CHEMBL2178963,4.0
N#C[C@@H]1C[C@H]2C[C@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,CHEMBL3114069,5.360115258083695
N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)c(F)c2F)CC1,CHEMBL3084941,7.008773924307505
COc1cc2c(cc1OC)[C@H]1C[C@@H](N)[C@H](N3CCCCC3=O)CN1CC2,CHEMBL600440,5.107905397309519
