Name,CID,SMILES,predicted_pIC50,predicted_IC50_nM
Coniferaldehyde,5280536,COC1=C(C=CC(=C1)C=CC=O)O,4.865473715190242,13630.955023555929
Ctk0C7757,11736067,CC1=CC=C(C=C1)C(C)CC(=O)C=C(C)C,4.857849143212818,13872.376168661145
2-Methyl-6-(4-methylphenyl)hept-2-en-4-one,558221,CC1=CC=C(C=C1)C(C)CC(=O)C=C(C)C,4.857849143212818,13872.376168661145
(+)-Turmerone,160512,CC1=CC=C(C=C1)C(C)CC(=O)C=C(C)C,4.857849143212818,13872.376168661145
"7,8-Dihydro-8,8-dimethyl-2H,6H-benzo(1,2-b:5,4-b')dipyran-2,6-dione",177751,CC1(CC(=O)C2=C(O1)C=C3C(=C2)C=CC(=O)O3)C,4.842798626384403,14361.551952678758
"4,6,6-Trimethylbicyclo(3.1.1)hept-3-en-2-one",29025,CC1=CC(=O)C2CC1C2(C)C,4.837901346652331,14524.415134309598
Levoverbenone,92874,CC1=CC(=O)C2CC1C2(C)C,4.837901346652331,14524.415134309598
"Verbenone, (A+-)-",65724,CC1=CC(=O)C2CC1C2(C)C,4.837901346652331,14524.415134309598
Tetrahydrobisdemethoxycurcumin,9796792,C1=CC(=CC=C1CCC(=O)CC(=O)CCC2=CC=C(C=C2)O)O,4.835671259343468,14599.18932635056
Isobisabolene,21724304,CC(=CCCC(=C)C1CCC(=C)CC1)C,4.834724951459312,14631.034977081246
Tetramethylpyrazine hydrochloride,156709,CC1=C(N=C(C(=N1)C)C)C.Cl,4.833497016775838,14672.461655740988
Tetramethylpyrazine,14296,CC1=C(N=C(C(=N1)C)C)C,4.833497016775838,14672.461655740988
Sesquisabinene hydrate,20055539,CC(CCC=C(C)C)C12CCC(C1C2)(C)O,4.822247504336174,15057.486957444915
"(2R,5S)-2-methyl-5-(6-methylhept-5-en-2-yl)bicyclo(3.1.0)hexan-2-ol",6428435,CC(CCC=C(C)C)C12CCC(C1C2)(C)O,4.822247504336174,15057.486957444915
"(1S,2R)-2-methyl-5-[(2R)-6-methylhept-5-en-2-yl]bicyclo[3.1.0]hexan-2-ol",91753540,CC(CCC=C(C)C)C12CCC(C1C2)(C)O,4.822247504336174,15057.486957444915
"Hydron;2,3,5,6-tetramethylpyrazine;chloride",45108167,[H+].CC1=C(N=C(C(=N1)C)C)C.[Cl-],4.821555439423091,15081.500768783113
Dehydrodeguelin,3083803,CC1(C=CC2=C(O1)C=CC3=C2OC4=C(C3=O)C5=CC(=C(C=C5OC4)OC)OC)C,4.820892633722825,15104.535223138564
Chlorothalonil,15910,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,4.811626340424476,15430.274765541317
4-Methoxycinnamic Acid,699414,COC1=CC=C(C=C1)C=CC(=O)O,4.808664100714741,15535.881474660133
2-Methoxypyridine,74201,COC1=CC=CC=N1,4.806127845706367,15626.875578103203
Arachidonic Acid,444899,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,4.788948299814655,16257.422792189174
"2-Methyl-5-(6-methylhept-5-en-2-yl)cyclohexa-1,3-diene",521253,CC1=CCC(C=C1)C(C)CCC=C(C)C,4.787643789553051,16306.329373653365
Alpha-Zingiberene,11127403,CC1=CCC(C=C1)C(C)CCC=C(C)C,4.787643789553051,16306.329373653365
(-)-Zingiberene,92776,CC1=CCC(C=C1)C(C)CCC=C(C)C,4.787643789553051,16306.329373653365
delta-Curcumene,57386731,CC1=CCC(C=C1)C(C)CCC=C(C)C,4.787643789553051,16306.329373653365
Salicylate,54675850,C1=CC=C(C(=C1)C(=O)O)[O-],4.783690129733084,16455.45405472051
"1-(1,5-Dimethyl-4-hexen-1-yl)-4-methyl-1,4-cyclohexadiene",6428461,CC1=CCC(=CC1)C(C)CCC=C(C)C,4.782232860872045,16510.762835129226
alpha-Terpinyl acetate,111037,CC1=CCC(CC1)C(C)(C)OC(=O)C,4.780562369301751,16574.392938645233
"5,9-Dimethyldec-8-enoate",21612892,CC(CCCC(=O)[O-])CCC=C(C)C,4.780439162096505,16579.095679319547
Longipinocarvone,535296,CC1(CCCC2(C3C1C2C(=C)C(=O)C3)C)C,4.778266678518446,16662.23753691152
Germacrene B,5281519,CC1=CCCC(=CCC(=C(C)C)CC1)C,4.7772344716306385,16701.886512287147
Terpinolene,11463,CC1=CCC(=C(C)C)CC1,4.7772344716306385,16701.886512287147
Vanillin,1183,COC1=C(C=CC(=C1)C=O)O,4.767545720355593,17078.679147848718
Docusate,11339,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,4.764949072369789,17181.09849843926
(+)-beta-Cedrene,11106485,CC1CCC2C13CCC(=C)C(C3)C2(C)C,4.75892566948516,17421.0501321879
"2-((2-((6-Bromohexyl)oxy)ethoxy)methyl)-1,3-dichlorobenzene",66844903,C1=CC(=C(C(=C1)Cl)COCCOCCCCCCBr)Cl,4.758396938117992,17442.272287451535
Yakuchinone B,6440365,COC1=C(C=CC(=C1)C=CC(=O)CCCCC2=CC=CC=C2)O,4.75710489364852,17494.241052230307
Germacrone,6436348,CC1=CCC(=C(C)C)C(=O)CC(=CCC1)C,4.753405716842215,17643.887628686403
"1-(3-Cyclopentylpropyl)-2,4-dimethylbenzene",576612,CC1=CC(=C(C=C1)CCCC2CCCC2)C,4.753242365215797,17650.52529037225
Tetrahydrocurcumin,124072,COC1=C(C=CC(=C1)CCC(=O)CC(=O)CCC2=CC(=C(C=C2)O)OC)O,4.750574957689123,17759.267231735575
Linoleic Acid,5280450,CCCCCC=CCC=CCCCCCCCC(=O)O,4.736305748519507,18352.458533645862
Linolenic Acid,5280934,CCC=CCC=CCC=CCCCCCCCC(=O)O,4.736305748519507,18352.458533645862
"3,4,5-Trimethyl-2-cyclopenten-1-one",41520,CC1C(C(=O)C=C1C)C,4.7353428033180025,18393.195911856314
"alpha,4-Dimethyl-alpha-(4-methyl-3-penten-1-yl)-3-cyclohexene-1-methanol",10586,CC1=CCC(CC1)C(C)(CCC=C(C)C)O,4.728982966397107,18664.528941455126
Levomenol,442343,CC1=CCC(CC1)C(C)(CCC=C(C)C)O,4.728982966397107,18664.528941455126
Bisabolol,1549992,CC1=CCC(CC1)C(C)(CCC=C(C)C)O,4.728982966397107,18664.528941455126
9-Hexadecenoic acid,4668,CCCCCCC=CCCCCCCCC(=O)O,4.714558878416993,19294.83733397588
Palmitoleic Acid,445638,CCCCCCC=CCCCCCCCC(=O)O,4.714558878416993,19294.83733397588
Elaidic Acid,637517,CCCCCCCCC=CCCCCCCCC(=O)O,4.714558878416993,19294.83733397588
Oleic Acid,445639,CCCCCCCCC=CCCCCCCCC(=O)O,4.714558878416993,19294.83733397588
Palmitelaidic acid,5282745,CCCCCCC=CCCCCCCCC(=O)O,4.714558878416993,19294.83733397588
cis-11-Eicosenoic acid,5282768,CCCCCCCCC=CCCCCCCCCCC(=O)O,4.714558878416993,19294.83733397588
Npc146197,13011408,CCCCCCCCC=CCCCCCCCC(=O)O,4.714558878416993,19294.83733397588
beta-Spathulenol,522266,CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C,4.711835072627833,19416.23087043897
"1H-Cycloprop(e)azulen-7-ol, decahydro-1,1,7-trimethyl-4-methylene-, (1ar-(1aalpha,4aalpha,7beta,7abeta,7balpha))-",6432640,CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C,4.711835072627833,19416.23087043897
Npc143639,6432706,CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C,4.711835072627833,19416.23087043897
"Spathulenol, (-)-",13854255,CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C,4.711835072627833,19416.23087043897
Spathulenol,92231,CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C,4.711835072627833,19416.23087043897
"1,8-Cineole",2758,CC1(C2CCC(O1)(CC2)C)C,4.71028213222163,19485.783268392246
Isoeugenol,853433,CC=CC1=CC(=C(C=C1)O)OC,4.70899331105568,19543.69556476686
(-)-Isocaryophyllene,5281522,CC1=CCCC(=C)C2CC(C2CC1)(C)C,4.70450098591372,19746.903965603764
(+)-beta-Caryophyllene,20831623,CC1=CCCC(=C)C2CC(C2CC1)(C)C,4.70450098591372,19746.903965603764
(-)-Caryophyllene,5281515,CC1=CCCC(=C)C2CC(C2CC1)(C)C,4.70450098591372,19746.903965603764
"4,11,11-Trimethyl-8-methylenebicyclo(7.2.0)undec-4-ene",26318,CC1=CCCC(=C)C2CC(C2CC1)(C)C,4.70450098591372,19746.903965603764
"(4Z)-4,11,11-trimethyl-8-methylidenebicyclo(7.2.0)undec-4-ene",5322111,CC1=CCCC(=C)C2CC(C2CC1)(C)C,4.70450098591372,19746.903965603764
"Caryophyllene,alpha + beta mixt.",5354499,CC1=CCCC(=C)C2CC(C2CC1)(C)C,4.70450098591372,19746.903965603764
(Z)-caryophyllene,6429301,CC1=CCCC(=C)C2CC(C2CC1)(C)C,4.70450098591372,19746.903965603764
trans-2-Icosenoic acid,6438157,CCCCCCCCCCCCCCCCCC=CC(=O)O,4.701917104976834,19864.740451253892
Heptadecaenoic acid,117769,CCCCCCCCCCCCCCC=CC(=O)O,4.701917104976834,19864.740451253892
2-Heptadecenoic acid,5282747,CCCCCCCCCCCCCCC=CC(=O)O,4.701917104976834,19864.740451253892
Icos-2-enoic acid,3035221,CCCCCCCCCCCCCCCCCC=CC(=O)O,4.701917104976834,19864.740451253892
"Eicosenoic acid, (Z)-",46234793,CCCCCCCCCCCCCCCCCC=CC(=O)O,4.701917104976834,19864.740451253892
"6-[(1R,5S)-5-hydroxy-4-methoxy-4-methylcyclohex-2-en-1-yl]-2-methylhept-2-en-4-one",5319444,CC(CC(=O)C=C(C)C)C1CC(C(C=C1)(C)OC)O,4.698145809232821,20037.991625625822
6-(5-Hydroxy-4-methoxy-4-methylcyclohex-2-en-1-yl)-2-methylhept-2-en-4-one,14633007,CC(CC(=O)C=C(C)C)C1CC(C(C=C1)(C)OC)O,4.698145809232821,20037.991625625822
(R)-beta-bisabolene,68128,CC1=CCC(CC1)C(=C)CCC=C(C)C,4.696628600950421,20108.11679275136
Beta-Bisabolene,10104370,CC1=CCC(CC1)C(=C)CCC=C(C)C,4.696628600950421,20108.11679275136
"1-Methyl-4-(6-Methylhepta-1,5-Dien-2-Yl)Cyclohexene",403919,CC1=CCC(CC1)C(=C)CCC=C(C)C,4.696628600950421,20108.11679275136
gamma-Bisabolene,62346,CC1=CCC(=C(C)CCC=C(C)C)CC1,4.691777415695883,20333.989001013706
"gamma-Bisabolene, (Z)-",3033866,CC1=CCC(=C(C)CCC=C(C)C)CC1,4.691777415695883,20333.989001013706
"gamma-BISABOLENE, (E)-",5352437,CC1=CCC(=C(C)CCC=C(C)C)CC1,4.691777415695883,20333.989001013706
Pyridoxine,1054,CC1=NC=C(C(=C1O)CO)CO,4.687541941356685,20533.267198460955
Cedrene,521207,CC1CCC2C13CC=C(C(C3)C2(C)C)C,4.6839973256039,20701.540968116293
"(1S,2R,5S,7R)-2,6,6,8-tetramethyltricyclo[5.3.1.01,5]undec-8-ene",12302594,CC1CCC2C13CC=C(C(C3)C2(C)C)C,4.6839973256039,20701.540968116293
(-)-Cedrene,6431015,CC1CCC2C13CC=C(C(C3)C2(C)C)C,4.6839973256039,20701.540968116293
Npc294136,14757966,CC1(CC2C1CCC(=C)CCCC2=C)C,4.683897475140428,20706.301093302394
"1,3-Dimethyl-8-(1-methylethyl)tricyclo(4.4.0.02,7)dec-3-ene",19725,CC1=CCC2C3C1C2(CCC3C(C)C)C,4.680032500067116,20891.397859621135
Artemisia ketone,68346,CC(=CC(=O)C(C)(C)C=C)C,4.669755306666699,21391.670149542628
Piperitenone,381152,CC1=CC(=O)C(=C(C)C)CC1,4.669215838497331,21418.258780049342
"[(2R)-3-hydroxy-2-[(E)-3-methylsulfanylprop-2-enoyl]oxypropyl] (2Z,4E,11E)-trideca-2,4,11-trienoate",162965995,CC=CCCCCCC=CC=CC(=O)OCC(CO)OC(=O)C=CSC,4.662751681963304,21739.438268475486
"Carbamic acid, methyl-, 3-(dimethylamino)-p-tolyl ester",26479,CC1=C(C=C(C=C1)OC(=O)NC)N(C)C,4.65487774282062,22137.178001928656
Vanillic Acid,8468,COC1=C(C=CC(=C1)C(=O)O)O,4.647284820708303,22527.613128360324
Sabinene,18818,CC(C)C12CCC(=C)C1C2,4.6403809467862045,22888.590708747233
(-)-Sabinene,11051711,CC(C)C12CCC(=C)C1C2,4.6403809467862045,22888.590708747233
(+)-Sabinene,10887971,CC(C)C12CCC(=C)C1C2,4.6403809467862045,22888.590708747233
cis-beta-Copaene,87529,CC(C)C1CCC2(C3C1C2C(=C)CC3)C,4.634699666075864,23189.977855556484
"[(2R)-4-oxo-4-[(4E,6E,8E,11E)-trideca-4,6,8,11-tetraenoxy]butan-2-yl] (3R)-3-hydroxybutanoate",14258872,CC=CCC=CC=CC=CCCCOC(=O)CC(C)OC(=O)CC(C)O,4.632948714958911,23283.66193936835
Cedrenol,119831,CC1CCC2C13CC(C2(C)C)C(=C)C(C3)O,4.622457092756969,23852.994456325545
Cedr-8(15)-en-9-ol,21119906,CC1CCC2C13CC(C2(C)C)C(=C)C(C3)O,4.622457092756969,23852.994456325545
Hexahydrocurcumin,5318039,COC1=C(C=CC(=C1)CCC(CC(=O)CCC2=CC(=C(C=C2)O)OC)O)O,4.6206909670288185,23950.19385434903
"(S)-5-Hydroxy-1,7-bis(4-hydroxy-3-methoxyphenyl)heptan-3-one",13347318,COC1=C(C=CC(=C1)CCC(CC(=O)CCC2=CC(=C(C=C2)O)OC)O)O,4.6206909670288185,23950.19385434903
Toluene,1140,CC1=CC=CC=C1,4.614891859580512,24272.144023398567
"(6E)-6,10-dimethyl-3-propan-2-ylcyclodec-6-ene-1,4-dione",5316216,CC1CCC=C(CC(=O)C(CC1=O)C(C)C)C,4.609688529628815,24564.700325402224
Neocurdione,24836956,CC1CCC=C(CC(=O)C(CC1=O)C(C)C)C,4.609688529628815,24564.700325402224
"Germacr-1(10)-ene-5,8-dione",5362828,CC1CCC=C(CC(=O)C(CC1=O)C(C)C)C,4.609688529628815,24564.700325402224
"(3S,10S)-3-Isopropyl-6,10-Dimethylcyclodec-6-Ene-1,4-Dione",6441391,CC1CCC=C(CC(=O)C(CC1=O)C(C)C)C,4.609688529628815,24564.700325402224
"6,10-Dimethyl-3-propan-2-ylcyclodec-6-ene-1,4-dione",518796,CC1CCC=C(CC(=O)C(CC1=O)C(C)C)C,4.609688529628815,24564.700325402224
Yakuchinone A,133145,COC1=C(C=CC(=C1)CCC(=O)CCCCC2=CC=CC=C2)O,4.60614247233859,24766.09461020859
"(1R,2S,5S,8S)-2,6-dimethyl-9-propan-2-ylidene-11-oxatricyclo[6.2.1.01,5]undec-6-en-8-ol",92281781,CC1CCC2C13CC(=C(C)C)C(O3)(C=C2C)O,4.605035167891155,24829.320366134176
"(3S,3aS,6R,8aS)-3,8-Dimethyl-5-(propan-2-ylidene)-2,3,4,5,6,8a-hexahydro-1H-3a,6-epoxyazulen-6-ol",387977,CC1CCC2C13CC(=C(C)C)C(O3)(C=C2C)O,4.605035167891155,24829.320366134176
"(1R,2S,5R,8S)-2,6-Dimethyl-9-propan-2-ylidene-11-oxatricyclo[6.2.1.01,5]undec-6-en-8-ol",92281783,CC1CCC2C13CC(=C(C)C)C(O3)(C=C2C)O,4.605035167891155,24829.320366134176
"(1S,2S,5S,8S)-2,6-dimethyl-9-propan-2-ylidene-11-oxatricyclo[6.2.1.01,5]undec-6-en-8-ol",12304275,CC1CCC2C13CC(=C(C)C)C(O3)(C=C2C)O,4.605035167891155,24829.320366134176
Curcumenol,167812,CC1CCC2C13CC(=C(C)C)C(O3)(C=C2C)O,4.605035167891155,24829.320366134176
"(3R,3aS,6R,8aS)-1,2,3,4,5,8a-Hexahydro-3,8-dimethyl-5-(1-methylethylidene)-6H-3a,6-epoxyazulen-6-ol",11128245,CC1CCC2C13CC(=C(C)C)C(O3)(C=C2C)O,4.605035167891155,24829.320366134176
"3-((1S)-1,5-Dimethyl-4-hexenyl)-6-methylene-1-cyclohexene, (3R)-",91746521,CC(CCC=C(C)C)C1CCC(=C)C=C1,4.598889168861029,25183.195161890166
Sesquiphellandrene,519764,CC(CCC=C(C)C)C1CCC(=C)C=C1,4.598889168861029,25183.195161890166
beta-Sesquiphellandrene,12315492,CC(CCC=C(C)C)C1CCC(=C)C=C1,4.598889168861029,25183.195161890166
"1,7-Bis(4-hydroxyphenyl)-3,5-heptanediol",14427394,C1=CC(=CC=C1CCC(CC(CCC2=CC=C(C=C2)O)O)O)O,4.598676777619338,25195.513987967548
"4-Terpineol, (-)-",5325830,CC1=CCC(CC1)(C(C)C)O,4.595255829580177,25394.76337114672
Terpinen-4-ol,11230,CC1=CCC(CC1)(C(C)C)O,4.595255829580177,25394.76337114672
"4-Terpineol, (+)-",2724161,CC1=CCC(CC1)(C(C)C)O,4.595255829580177,25394.76337114672
(-)-Humulene epoxide II,10704181,CC1=CCC(C=CCC2(C(O2)CC1)C)(C)C,4.594892745572589,25416.003078770726
"1,3-Dicyclopentylcyclopentane",138647,C1CCC(C1)C2CCC(C2)C3CCCC3,4.5910440824287875,25642.237455114995
Npc37409,226036,CC12CCC3C(=O)OC(CC3(C1C4C=CC2(C(=O)O4)O)C)C5=COC=C5,4.584527602059029,26029.89390289782
Tinosporin,442015,CC12CCC3C(=O)OC(CC3(C1C4C=CC2(C(=O)O4)O)C)C5=COC=C5,4.584527602059029,26029.89390289782
SureCN2153783,18502774,CC12CCC3C(=O)OC(CC3(C1C4C=CC2(C(=O)O4)O)C)C5=COC=C5,4.584527602059029,26029.89390289782
"3,7-Dimethyl-4-(propan-2-yl)-3a,3b,4,5,6,7-hexahydro-1H-cyclopenta(1,3)cyclopropa(1,2)benzene",86609,CC1CCC(C2C13C2C(=CC3)C)C(C)C,4.584128946928723,26053.79868486333
"(6S,7R,10S)-4,10-dimethyl-7-propan-2-yltricyclo[4.4.0.01,5]dec-3-ene",91747196,CC1CCC(C2C13C2C(=CC3)C)C(C)C,4.584128946928723,26053.79868486333
Sabinene hydrate isomer,67159878,CC(C)C12CCC(C1C2)(C)O,4.569900482139638,26921.516353342624
2-Methyl-5-(1-methylethyl)bicyclo(3.1.0)hexan-2-ol,62367,CC(C)C12CCC(C1C2)(C)O,4.569900482139638,26921.516353342624
cis-Sabinene hydrate,11744854,CC(C)C12CCC(C1C2)(C)O,4.569900482139638,26921.516353342624
Curzerenone,3081930,CC1=COC2=C1C(=O)C(C(C2)(C)C=C)C(=C)C,4.569213100965223,26964.160219956277
CID 10396829,10396829,C1=CC=C(C=C1)CC#N,4.56284706620297,27362.32101877124
Citronellol,8842,CC(CCC=C(C)C)CCO,4.560968159150714,27480.956258236063
"Beta-citronellol, (S)-",7793,CC(CCC=C(C)C)CCO,4.560968159150714,27480.956258236063
"beta-CITRONELLOL, (R)-",101977,CC(CCC=C(C)C)CCO,4.560968159150714,27480.956258236063
"Cyclohexene, 4-((1Z)-1,5-dimethyl-1,4-hexadienyl)-1-methyl-, (4S)-",24798702,CC1=CCC(CC1)C(=CCC=C(C)C)C,4.557118130914222,27725.658461926585
(Z)-alpha-Bisabolene,5352653,CC1=CCC(CC1)C(=CCC=C(C)C)C,4.557118130914222,27725.658461926585
Furfuryl Alcohol,7361,C1=COC(=C1)CO,4.553768409758356,27940.333797783867
Zingiberenol,13213649,CC(CCC=C(C)C)C1CCC(C=C1)(C)O,4.55019773907277,28170.999824898783
alpha-Thujene,17868,CC1=CCC2(C1C2)C(C)C,4.532048164461536,29373.23876539511
Myrcene,31253,CC(=CCCC(=C)C=C)C,4.530281358167008,29492.97901654036
"1,4-Cyclohex-2-enedione",138275,C1CC(=O)C=CC1=O,4.529877428460873,29520.422681243344
2-Methyl-6-(trans-4'-methylcyclohexyl)-2-hepten-4-one,54217771,CC1CCC(CC1)C(C)CC(=O)C=C(C)C,4.514484259591173,30585.510974982422
(-)-beta-Sitosterol,222284,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,4.5122422421159945,30743.8149840075
"17-(5-ethyl-6-methylheptan-2-yl)-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta(a)phenanthren-3-ol",86821,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,4.5122422421159945,30743.8149840075
Beta-Alanine,239,C(CN)C(=O)O,4.507898973910285,31052.81858410857
Polycyclic Sesquiterpenes,177131,CC1CCCC(C2CC(C2CC1)(C)C)C,4.50694104589309,31121.38771461266
"Carvone, (+-)-",7439,CC1=CCC(CC1=O)C(=C)C,4.502958079760177,31408.11845855117
"Carvone, (+)-",16724,CC1=CCC(CC1=O)C(=C)C,4.502958079760177,31408.11845855117
"Carvone, (-)-",439570,CC1=CCC(CC1=O)C(=C)C,4.502958079760177,31408.11845855117
Citronellal,7794,CC(CCC=C(C)C)CC=O,4.500493518717654,31586.861873697722
"6-Octenal, 3,7-dimethyl-, (3R)-",75427,CC(CCC=C(C)C)CC=O,4.500493518717654,31586.861873697722
(S)-(-)-Citronellal,443157,CC(CCC=C(C)C)CC=O,4.500493518717654,31586.861873697722
Dehydrocurdione,10421549,CC1CCC=C(CC(=O)C(=C(C)C)CC1=O)C,4.499739037113278,31641.78409841551
Npc69267,14191392,CC1CCC=C(CC(=O)C(=C(C)C)CC1=O)C,4.499739037113278,31641.78409841551
"6-(4,5-Dihydroxy-4-methylcyclohex-2-EN-1-YL)-2-methylhept-2-EN-4-one",14287395,CC(CC(=O)C=C(C)C)C1CC(C(C=C1)(C)O)O,4.494492230386672,32026.37389926587
Bisacurone,14287397,CC(CC(=O)C=C(C)C)C1CC(C(C=C1)(C)O)O,4.494492230386672,32026.37389926587
Cyclooctanone,10403,C1CCCC(=O)CCC1,4.491727658670757,32230.89321824339
L-Octanoylcarnitine,11953814,CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,4.486119673541907,32649.78505129112
Eugenol,3314,COC1=C(C=CC(=C1)CC=C)O,4.473509748484345,33611.68242439055
"beta-OCIMENE, (3E)-",5281553,CC(=CCC=C(C)C=C)C,4.472759180504468,33669.82192689269
"beta-Ocimene, (3Z)-",5320250,CC(=CCC=C(C)C=C)C,4.472759180504468,33669.82192689269
,5858445,C1=CC=C(C=C1)NN=C2C(=O)C=CC3=CC=CC=C32,4.471089582175126,33799.51105672084
"Bicyclo[3.1.0]hexan-3-ol, 4-methylene-1-(1-methylethyl)-, [1S-(1alpha,3alpha,5alpha)]-(9CI)",12315160,CC(C)C12CC1C(=C)C(C2)O,4.471037444165541,33803.56900608348
Sabinol,94147,CC(C)C12CC1C(=C)C(C2)O,4.471037444165541,33803.56900608348
(-)-cis-Sabinol,42626427,CC(C)C12CC1C(=C)C(C2)O,4.471037444165541,33803.56900608348
p-MENTHAN-8-OL,10353,CC1CCC(CC1)C(C)(C)O,4.45826919885847,34812.14639141647
gamma-Cadinene,6432404,CC1=CC2C(CC1)C(=C)CCC2C(C)C,4.454103934113348,35147.631615572
Methyl Benzoate,7150,COC(=O)C1=CC=CC=C1,4.441856145516063,36152.959485583815
Alpha-Terpineol,17100,CC1=CCC(CC1)C(C)(C)O,4.437694637129362,36501.05043628304
(L)-alpha-terpineol,443162,CC1=CCC(CC1)C(C)(C)O,4.437694637129362,36501.05043628304
(+)-alpha-Terpineol,442501,CC1=CCC(CC1)C(C)(C)O,4.437694637129362,36501.05043628304
(+)-3-Carene,443156,CC1=CCC2C(C1)C2(C)C,4.428858840594807,37251.276497801606
3-Carene,26049,CC1=CCC2C(C1)C2(C)C,4.428858840594807,37251.276497801606
(-)-3-Carene,442461,CC1=CCC2C(C1)C2(C)C,4.428858840594807,37251.276497801606
Succinic Acid,1110,C(CC(=O)O)C(=O)O,4.418451981424712,38154.697839699475
Carvacrol,10364,CC1=C(C=C(C=C1)C(C)C)O,4.410763450745542,38836.183929545696
4-[(2S)-6-methyl-4-oxohept-5-en-2-yl]benzaldehyde,16743816,CC(CC(=O)C=C(C)C)C1=CC=C(C=C1)C=O,4.405073040545927,39348.38929540697
CID 60110176,60110176,CCCCC(CC)COC(=[OH+])CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],4.403949064588429,39450.35679711831
Turmeronol A,11117927,CC1=C(C=C(C=C1)C(C)CC(=O)C=C(C)C)O,4.393106870029218,40447.63469880879
Phenol,996,C1=CC=C(C=C1)O,4.392600918216288,40494.783534820876
(+)-alpha-Muurolene,12306049,CC1=CC2C(CC1)C(=CCC2C(C)C)C,4.392168231549669,40535.14850577009
"1,2,4a,5,6,8a-Hexahydro-4,7-dimethyl-1-(1-methylethyl)naphthalene",101708,CC1=CC2C(CC1)C(=CCC2C(C)C)C,4.392168231549669,40535.14850577009
6-(4-Hydroxy-3-methylphenyl)-2-methylhept-2-EN-4-one,16743815,CC1=C(C=CC(=C1)C(C)CC(=O)C=C(C)C)O,4.385175337501497,41193.117674582776
Palmitic Acid,985,CCCCCCCCCCCCCCCC(=O)O,4.377837675393591,41895.0125261894
Decanoic Acid,2969,CCCCCCCCCC(=O)O,4.377837675393591,41895.0125261894
Lauric Acid,3893,CCCCCCCCCCCC(=O)O,4.377837675393591,41895.0125261894
Stearic Acid,5281,CCCCCCCCCCCCCCCCCC(=O)O,4.377837675393591,41895.0125261894
Tricosanoic Acid,17085,CCCCCCCCCCCCCCCCCCCCCCC(=O)O,4.377837675393591,41895.0125261894
Npc283274,11252659,CCCCCCCCCCCC(=O)O,4.377837675393591,41895.0125261894
Tetracosanoic Acid,11197,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,4.377837675393591,41895.0125261894
(1-~13~C)Tetracosanoic acid,16213616,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,4.377837675393591,41895.0125261894
Pentadecanoic Acid,13849,CCCCCCCCCCCCCCC(=O)O,4.377837675393591,41895.0125261894
Octanoic Acid,379,CCCCCCCC(=O)O,4.377837675393591,41895.0125261894
Heptadecanoic Acid,10465,CCCCCCCCCCCCCCCCC(=O)O,4.377837675393591,41895.0125261894
Docosanoic Acid,8215,CCCCCCCCCCCCCCCCCCCCCC(=O)O,4.377837675393591,41895.0125261894
Myristic Acid,11005,CCCCCCCCCCCCCC(=O)O,4.377837675393591,41895.0125261894
Eicosanoic Acid,10467,CCCCCCCCCCCCCCCCCCCC(=O)O,4.377837675393591,41895.0125261894
Stigmasterol,5280794,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,4.375953758146015,42077.14279753154
Alloaromadendren,91746537,CC1CCC2C1C3C(C3(C)C)CCC2=C,4.375356504900808,42135.04820334512
Alloaromadendrene,10899740,CC1CCC2C1C3C(C3(C)C)CCC2=C,4.375356504900808,42135.04820334512
"1H-Cycloprop(e)azulene, decahydro-1,1,7-trimethyl-4-methylene-, (1aR-(1aalpha,4abeta,7alpha,7abeta,7balpha))-",91354,CC1CCC2C1C3C(C3(C)C)CCC2=C,4.375356504900808,42135.04820334512
"(1aR,4aR,7S,7aS,7bS)-1,1,7-trimethyl-4-methylidene-2,3,4a,5,6,7,7a,7b-octahydro-1aH-cyclopropa(e)azulene",44584667,CC1CCC2C1C3C(C3(C)C)CCC2=C,4.375356504900808,42135.04820334512
[-]-Isoaromadendrene[V],21775889,CC1CCC2C1C3C(C3(C)C)CCC2=C,4.375356504900808,42135.04820334512
Allo-Aromadendrene,42608158,CC1CCC2C1C3C(C3(C)C)CCC2=C,4.375356504900808,42135.04820334512
alpha-Aromadendrene,91748750,CC1CCC2C1C3C(C3(C)C)CCC2=C,4.375356504900808,42135.04820334512
